Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
21,19,6,10,20,62,42,36,43,79,79
22,19,6,10,33,20,62,42,36,43,79
3,6,20,43,63,80,88,93,43,79,79
36,18,6,10,11,13,33,23,45,36,101
10,2,18,10,13,33,14,94,95,103,112
34,18,10,13,33,23,45,95,103,15,98
13,21,22,44,64,81,42,43,43,79,79
18,6,23,45,15,14,42,43,43,79,79
39,10,24,46,65,82,89,96,43,79,79
26,10,25,47,26,41,39,97,104,107,113
24,10,26,11,37,45,58,98,78,28,99
25,6,10,48,45,14,42,60,78,108,114
31,19,27,49,66,50,83,43,43,79,79
5,28,29,50,67,83,42,43,43,79,79
0,6,14,42,68,59,90,43,43,79,79
2,1,30,51,69,14,42,43,43,79,79
38,31,32,52,70,14,42,43,43,79,79
35,1,19,53,71,84,91,43,43,79,79
27,1,33,54,72,85,42,43,43,79,79
15,0,1,34,55,14,42,43,43,79,79
4,2,3,18,56,14,42,43,43,79,79
16,4,5,35,6,13,15,43,43,79,79
9,0,6,20,42,36,43,79,43,79,79
14,0,1,4,31,73,42,43,43,79,79
33,6,7,36,43,74,86,43,43,79,79
1,8,9,33,57,14,42,43,43,79,79
12,10,11,37,41,75,60,65,78,105,109
17,6,12,38,58,14,42,43,43,79,79
6,10,13,33,23,76,87,43,43,79,79
23,14,15,39,59,77,42,43,43,79,79
30,5,7,14,60,78,29,92,99,106,79
7,16,17,27,39,59,42,43,43,79,79
32,6,14,40,61,14,42,43,43,79,79
28,0,6,10,11,33,20,62,43,79,79
29,18,6,33,45,14,42,58,100,79,79
8,0,1,10,41,33,14,36,101,94,95
11,1,18,19,6,10,33,14,42,36,110
37,18,6,10,33,14,42,21,43,58,111
40,19,6,20,62,42,36,43,58,101,79
19,0,10,41,20,62,36,43,102,79,95
20,10,20,42,36,79,76,43,43,79,79
